,CustomerID,recency,frequency,monetary
1714,14660.0,87,2,285.74
1715,14661.0,27,1,107.95
1716,14662.0,29,4,771.17
1717,14664.0,20,2,637.89
1718,14665.0,61,7,1258.38
1719,14666.0,24,1,195.25
1720,14667.0,11,27,9231.2
1721,14669.0,242,3,1269.99
1722,14670.0,280,2,411.53
1723,14672.0,235,2,765.55
1724,14673.0,3,5,1736.4
1725,14675.0,16,1,604.75
1726,14676.0,31,8,2543.2400000000002
1727,14679.0,372,1,-2.55
1728,14680.0,25,23,26932.34
1729,14681.0,71,3,498.95
1730,14682.0,188,2,52.0
1731,14684.0,26,5,1236.28
1732,14687.0,107,1,628.38
1733,14688.0,8,27,5107.38
1734,14689.0,209,1,112.8
1735,14690.0,44,3,358.61
1736,14691.0,31,5,2114.33
1737,14692.0,137,5,582.05
1738,14693.0,265,1,172.9
1739,14696.0,4,9,2070.97
1740,14697.0,218,2,188.60999999999999
1741,14698.0,2,5,1250.76
1742,14699.0,214,1,109.13000000000001
1743,14700.0,32,3,2235.3
1744,14701.0,11,12,2486.2200000000003
1745,14702.0,1,18,3250.64
1746,14703.0,15,1,318.17
1747,14704.0,11,9,1546.91
1748,14705.0,199,1,179.0
1749,14708.0,3,4,1096.67
1750,14709.0,15,14,4911.14
1751,14710.0,14,4,606.13
1752,14711.0,10,12,2838.2
1753,14712.0,29,3,917.07
1754,14713.0,9,12,2664.2599999999998
1755,14714.0,24,1,160.19
1756,14715.0,25,4,867.38
1757,14716.0,43,2,329.68
1758,14719.0,2,6,1592.18
1759,14720.0,6,3,663.81
1760,14722.0,147,1,187.92000000000002
1761,14723.0,10,6,1158.3
1762,14725.0,25,1,718.08
1763,14727.0,274,1,268.58
1764,14729.0,374,1,313.49
1765,14730.0,1,7,2005.06
1766,14731.0,47,3,380.02
1767,14732.0,8,10,2686.34
1768,14733.0,9,15,9451.54
1769,14735.0,4,32,5807.6900000000005
1770,14737.0,4,3,1164.55
1771,14738.0,39,9,1289.94
1772,14739.0,2,8,3899.1
1773,14740.0,191,4,1423.21
1774,14741.0,12,6,1400.34
1775,14744.0,16,9,1088.53
1776,14745.0,113,6,1167.16
1777,14747.0,248,2,294.3
1778,14748.0,29,6,1311.79
1779,14752.0,44,1,389.64
1780,14753.0,87,1,563.15
1781,14754.0,45,2,638.05
1782,14755.0,10,12,4965.38
1783,14756.0,15,1,738.96
1784,14757.0,75,1,420.5
1785,14758.0,145,4,1484.06
1786,14759.0,5,3,1625.97
1787,14760.0,294,2,53.8
1788,14761.0,59,2,255.9
1789,14762.0,264,1,300.52
1790,14764.0,44,2,250.55
1791,14765.0,29,3,254.11
1792,14766.0,8,8,2423.07
1793,14768.0,17,3,139.5
1794,14769.0,3,11,10641.6
1795,14770.0,232,2,876.42
1796,14772.0,112,1,139.26
1797,14775.0,58,3,1011.9
1798,14776.0,51,13,2195.58
1799,14777.0,4,2,-17.45
1800,14778.0,127,2,730.86
1801,14779.0,281,3,386.15
1802,14780.0,55,2,447.68
1803,14782.0,320,1,200.10000000000002
1804,14784.0,26,2,289.99
1805,14785.0,10,2,77.4
1806,14788.0,7,2,679.4399999999999
1807,14789.0,29,1,197.64
1808,14790.0,17,4,745.06
1809,14792.0,64,2,0.0
1810,14793.0,4,2,214.14
1811,14794.0,3,9,1272.11
1812,14795.0,166,1,131.45000000000002
1813,14796.0,1,27,7839.51
1814,14798.0,53,3,173.74
1815,14799.0,51,1,157.7
1816,14800.0,48,15,4236.34
1817,14801.0,61,1,193.14
1818,14803.0,162,3,845.55
1819,14804.0,9,1,353.27
1820,14805.0,15,4,554.65
1821,14806.0,75,1,193.39000000000001
1822,14808.0,40,14,2175.37
1823,14810.0,41,11,2087.88
1824,14813.0,370,2,155.43
1825,14815.0,37,2,778.5
1826,14816.0,197,1,271.85
1827,14817.0,200,2,1110.34
1828,14818.0,74,3,657.8
1829,14819.0,64,2,272.07
1830,14820.0,21,4,507.29
1831,14821.0,367,1,48.800000000000004
1832,14823.0,180,3,321.43
1833,14824.0,10,4,1127.71
1834,14825.0,4,12,2226.91
1835,14828.0,197,3,2139.76
1836,14829.0,29,6,644.65
1837,14830.0,53,1,197.13
1838,14834.0,18,8,1698.35
1839,14836.0,10,3,102.44999999999999
1840,14837.0,90,5,1641.2
1841,14840.0,268,1,62.85
1842,14841.0,53,6,3295.76
1843,14842.0,35,8,2456.8
1844,14844.0,64,4,3189.81
1845,14847.0,149,1,309.4
1846,14849.0,22,25,7904.28
1847,14850.0,312,2,278.15
1848,14851.0,23,2,511.35
1849,14852.0,58,6,2836.69
1850,14853.0,9,3,463.05
1851,14854.0,78,8,2749.89
1852,14855.0,119,2,645.65
1853,14856.0,36,3,1311.3799999999999
1854,14857.0,60,3,1165.65
1855,14859.0,13,5,1352.04
1856,14860.0,9,2,168.62
1857,14861.0,52,1,125.79
1858,14862.0,26,2,841.1999999999999
1859,14863.0,29,1,266.76
1860,14865.0,7,2,52.2
1861,14866.0,11,13,14197.45
1862,14867.0,186,4,701.33
1863,14868.0,3,9,2939.64
1864,14869.0,4,3,721.95
1865,14870.0,262,1,327.25
1866,14871.0,3,4,522.38
1867,14873.0,210,1,519.68
1868,14875.0,9,5,1448.72
1869,14878.0,13,9,1485.54
1870,14880.0,77,3,706.19
1871,14881.0,20,1,255.4
1872,14882.0,27,2,589.7
1873,14883.0,19,6,756.64
1874,14885.0,132,1,765.3199999999999
1875,14886.0,253,1,364.8
1876,14887.0,79,1,1862.0
1877,14888.0,207,1,369.2
1878,14889.0,336,1,135.9
1879,14890.0,254,1,125.65
1880,14891.0,148,2,554.38
1881,14893.0,10,2,1237.8500000000001
1882,14894.0,85,1,655.75
1883,14895.0,8,24,11020.26
1884,14896.0,205,2,468.77000000000004
1885,14897.0,8,4,1366.38
1886,14898.0,23,8,1228.32
1887,14901.0,11,10,1414.99
1888,14902.0,21,2,314.11
1889,14903.0,21,10,2744.48
1890,14904.0,2,2,1025.44
1891,14905.0,154,3,599.9
1892,14907.0,3,10,3478.85
1893,14908.0,74,1,277.8
1894,14910.0,3,6,389.86
1895,14911.0,1,248,132572.62
1896,14912.0,17,3,841.52
1897,14913.0,36,4,1227.43
1898,14915.0,86,3,258.83
1899,14916.0,71,5,1264.84
1900,14918.0,116,2,1610.15
1901,14920.0,213,2,977.77
1902,14921.0,30,2,1316.07
1903,14923.0,51,1,749.1
1904,14924.0,246,1,310.05
1905,14929.0,32,1,223.88
1906,14930.0,109,3,2372.86
1907,14931.0,5,6,964.6800000000001
1908,14932.0,366,1,363.53
1909,14934.0,73,3,1888.84
1910,14935.0,297,1,1784.71
1911,14936.0,9,9,8117.42
1912,14937.0,57,4,1617.63
1913,14944.0,30,13,5842.95
1914,14946.0,14,1,100.9
1915,14947.0,72,2,290.82
1916,14948.0,23,7,1066.57
1917,14950.0,9,2,361.25
1918,14951.0,79,1,311.69
1919,14952.0,46,15,7912.79
1920,14953.0,25,1,289.82
1921,14954.0,12,1,336.17
1922,14957.0,253,1,58.49
1923,14958.0,147,3,499.68
1924,14959.0,59,5,684.97
1925,14960.0,8,2,221.27
1926,14961.0,11,12,7006.58
1927,14962.0,271,1,126.7
1928,14963.0,10,5,1487.8
1929,14964.0,247,1,206.21
1930,14965.0,96,2,599.0
1931,14966.0,15,1,191.32
1932,14967.0,50,1,463.8
1933,14968.0,30,1,147.59
1934,14970.0,68,4,1592.06
1935,14971.0,35,3,1116.57
1936,14972.0,128,1,114.77
1937,14973.0,107,3,1314.45
1938,14974.0,37,1,114.39
1939,14975.0,57,1,279.94
1940,14976.0,57,8,765.86
1941,14978.0,72,5,1931.42
1942,14981.0,246,1,102.12
1943,14984.0,19,2,213.27
1944,14985.0,198,2,296.75
1945,14987.0,16,2,326.4
1946,14988.0,212,1,334.54
1947,14995.0,39,2,233.23000000000002
1948,14997.0,46,4,540.98
1949,14998.0,170,2,429.87
1950,15000.0,48,1,490.52
1951,15002.0,116,4,1641.76
1952,15004.0,147,1,1246.32
1953,15005.0,16,36,6180.49
1954,15006.0,51,1,502.09
1955,15007.0,159,1,156.91
1956,15009.0,12,3,1261.78
1957,15010.0,36,1,308.94
1958,15012.0,54,2,423.04
1959,15014.0,43,2,260.17
1960,15016.0,173,1,170.04
1961,15017.0,34,1,125.58
1962,15018.0,39,4,456.26
1963,15019.0,267,1,266.0
1964,15021.0,9,13,1872.28
1965,15022.0,12,4,905.04
1966,15023.0,3,12,6763.16
1967,15024.0,10,10,1661.33
1968,15025.0,33,1,377.01
1969,15026.0,80,3,469.0
1970,15027.0,31,6,1051.95
1971,15028.0,8,4,627.13
1972,15030.0,72,2,518.28
1973,15031.0,4,4,668.14
1974,15032.0,256,5,4464.1
1975,15033.0,5,11,2571.02
1976,15034.0,16,11,4277.66
1977,15035.0,90,1,252.73000000000002
1978,15036.0,72,3,465.55
1979,15038.0,43,7,665.59
1980,15039.0,10,52,19786.44
1981,15041.0,170,1,180.35
1982,15042.0,199,1,135.93
1983,15043.0,31,1,537.0
1984,15044.0,19,22,7629.38
1985,15045.0,152,3,633.66
1986,15046.0,9,16,5064.01
1987,15047.0,270,1,343.62
1988,15048.0,65,5,380.57
1989,15049.0,274,1,121.17000000000002
1990,15050.0,25,5,1727.17
1991,15051.0,23,3,1391.61
1992,15052.0,319,1,215.78
1993,15053.0,5,3,697.79
1994,15054.0,12,2,302.1
1995,15057.0,275,2,1489.5
1996,15058.0,25,11,2124.9900000000002
1997,15059.0,41,11,1325.82
1998,15060.0,8,4,303.09
1999,15061.0,4,52,54228.74
2000,15062.0,71,4,987.86
2001,15063.0,213,1,370.79999999999995
2002,15065.0,38,6,3135.98
2003,15066.0,32,2,760.59
2004,15067.0,78,3,1744.76
2005,15068.0,46,2,553.36
2006,15069.0,179,1,1109.53
2007,15070.0,373,1,106.2
2008,15071.0,94,2,982.07
2009,15073.0,10,4,612.43
2010,15074.0,105,1,748.87
2011,15075.0,78,1,773.03
2012,15076.0,173,1,880.85
2013,15078.0,7,36,9623.35
2014,15079.0,213,5,893.66
2015,15081.0,22,6,487.35
2016,15083.0,257,1,88.2
2017,15087.0,282,1,306.94
2018,15088.0,21,3,1140.27
2019,15089.0,10,6,2420.84
2020,15090.0,308,1,381.32
2021,15091.0,54,2,476.96
2022,15092.0,215,2,457.81
2023,15093.0,18,9,4410.14
2024,15095.0,104,5,1364.7
2025,15096.0,43,1,219.39000000000001
2026,15097.0,4,1,248.08
2027,15098.0,182,5,649.5
2028,15099.0,84,1,410.48
2029,15100.0,330,6,635.1
2030,15101.0,9,3,310.03
2031,15103.0,31,2,703.36
2032,15104.0,167,3,1002.54
2033,15105.0,18,7,2298.93
2034,15106.0,18,7,1407.73
2035,15107.0,311,8,247.66
2036,15108.0,142,5,1291.75
2037,15109.0,241,2,463.75
2038,15110.0,24,7,970.25
2039,15111.0,29,3,1567.48
2040,15113.0,10,4,3439.41
2041,15114.0,30,10,2760.56
2042,15115.0,18,1,340.11
2043,15116.0,18,4,1352.75
2044,15117.0,15,6,1550.13
2045,15118.0,134,1,244.8
2046,15119.0,246,1,266.4
2047,15120.0,130,2,343.82
2048,15121.0,50,2,457.72
2049,15122.0,85,6,1612.13
2050,15123.0,7,2,2199.31
2051,15124.0,23,2,184.19
2052,15125.0,25,23,11117.05
2053,15127.0,66,1,406.53
2054,15128.0,60,8,1419.54
2055,15129.0,50,10,3447.4
2056,15130.0,170,1,330.11
2057,15132.0,18,5,977.9300000000001
2058,15133.0,128,3,982.42
2059,15134.0,15,8,1387.99
2060,15135.0,233,2,127.15
2061,15136.0,3,4,1282.45
2062,15139.0,240,2,178.96
2063,15140.0,52,8,2350.0
2064,15142.0,46,1,498.74
2065,15143.0,226,1,259.45
2066,15144.0,8,18,6530.04
2067,15145.0,4,4,1194.73
2068,15146.0,165,3,1313.66
2069,15147.0,219,2,608.65
2070,15148.0,11,1,301.29
2071,15149.0,134,1,520.8000000000001
2072,15150.0,17,11,5303.97
2073,15152.0,10,16,4684.24
2074,15153.0,31,1,329.25
2075,15154.0,74,2,240.27
2076,15156.0,1,3,961.49
2077,15157.0,4,5,1869.5
2078,15158.0,45,1,401.40000000000003
2079,15159.0,2,34,18573.68
2080,15160.0,357,1,158.16
2081,15163.0,18,2,304.47
2082,15164.0,69,3,843.05
2083,15165.0,373,1,487.75
2084,15167.0,321,1,163.0
2085,15168.0,26,1,106.56
2086,15171.0,325,2,1034.5
2087,15172.0,9,5,1624.05
2088,15174.0,323,1,135.75
2089,15175.0,72,1,224.14
2090,15178.0,260,1,40.5
2091,15179.0,18,7,2186.2
2092,15180.0,367,1,87.5
2093,15181.0,66,5,680.28
2094,15182.0,154,2,622.85
2095,15184.0,29,2,406.76
2096,15185.0,70,1,310.62
2097,15186.0,14,2,411.41
2098,15187.0,2,18,4670.08
2099,15189.0,1,53,15802.14
2100,15192.0,120,3,1044.32
2101,15193.0,61,1,499.32
2102,15194.0,3,22,7521.17
2103,15195.0,3,1,3861.0
2104,15197.0,9,5,656.44
2105,15198.0,92,2,193.64
2106,15199.0,59,4,1268.7
2107,15201.0,79,11,927.84
2108,15203.0,26,6,1827.8
2109,15204.0,357,1,316.58
2110,15205.0,85,3,648.8299999999999
2111,15206.0,10,4,420.29999999999995
2112,15208.0,1,6,867.62
2113,15210.0,225,1,331.18
2114,15211.0,60,2,894.4100000000001
2115,15212.0,239,2,88.94999999999999
2116,15213.0,319,3,325.05
2117,15214.0,2,8,1661.44
2118,15215.0,45,6,615.99
2119,15216.0,88,1,96.6
2120,15218.0,11,11,5756.89
2121,15219.0,176,1,305.75
2122,15220.0,52,7,1758.92
2123,15221.0,366,2,114.1
2124,15222.0,319,1,585.0
2125,15223.0,226,3,454.90000000000003
2126,15224.0,358,3,310.48
2127,15225.0,234,1,409.40000000000003
2128,15226.0,311,1,154.41
2129,15227.0,37,5,1219.4
2130,15228.0,66,5,3376.96
2131,15230.0,239,2,429.6
2132,15232.0,113,2,612.06
2133,15234.0,277,1,197.0
2134,15235.0,218,11,2247.51
2135,15236.0,299,1,321.05
2136,15237.0,2,4,1412.32
2137,15238.0,29,5,1056.54
2138,15239.0,10,3,764.34
2139,15240.0,45,7,1685.57
2140,15241.0,67,9,1738.59
2141,15243.0,74,1,316.68
2142,15244.0,65,2,631.57
2143,15245.0,134,3,2515.84
2144,15246.0,238,2,514.15
2145,15247.0,122,1,356.0
2146,15249.0,32,15,6657.36
2147,15251.0,9,15,10327.11
2148,15252.0,36,2,740.78
2149,15253.0,16,5,915.3
2150,15254.0,127,1,300.36
2151,15255.0,67,1,890.85
2152,15256.0,149,1,98.45
2153,15257.0,281,2,232.14999999999998
2154,15258.0,169,2,623.16
2155,15260.0,100,7,1780.77
2156,15261.0,135,1,254.82
2157,15262.0,324,1,178.95000000000002
2158,15263.0,107,1,156.51
2159,15264.0,64,1,393.74
2160,15265.0,151,2,1506.1200000000001
2161,15266.0,338,1,119.3
2162,15267.0,22,5,1717.36
2163,15269.0,24,1,408.8
2164,15270.0,16,9,2298.2
2165,15271.0,7,16,2485.82
2166,15272.0,57,2,721.94
2167,15274.0,4,2,716.57
2168,15275.0,31,2,609.19
2169,15276.0,66,1,135.31
2170,15277.0,47,1,255.89999999999998
2171,15279.0,355,2,277.40999999999997
2172,15280.0,172,1,113.12
2173,15281.0,59,12,2239.9500000000003
2174,15286.0,50,1,240.55
2175,15287.0,22,3,485.24
2176,15288.0,43,5,2306.52
2177,15289.0,29,4,935.1
2178,15290.0,5,21,7803.7699999999995
2179,15291.0,26,20,4596.51
2180,15292.0,201,1,180.94
2181,15296.0,44,10,3610.31
2182,15297.0,10,4,635.04
2183,15298.0,2,14,3774.1
2184,15299.0,67,11,3787.09
2185,15300.0,64,1,496.44
2186,15301.0,51,14,5028.12
2187,15303.0,290,1,574.02
2188,15304.0,61,10,680.3
2189,15306.0,64,3,1174.35
2190,15307.0,96,1,205.3
2191,15308.0,271,2,302.27
2192,15311.0,1,118,59419.340000000004
2193,15312.0,75,5,921.1
2194,15313.0,110,1,52.0
2195,15314.0,199,1,327.97
2196,15315.0,64,3,551.54
2197,15316.0,327,1,165.0
2198,15318.0,4,1,312.62
2199,15319.0,284,1,204.5
2200,15320.0,44,1,267.13
2201,15321.0,49,4,2650.73
2202,15322.0,64,2,602.97
2203,15325.0,104,1,162.29
2204,15326.0,334,1,311.71
2205,15327.0,53,1,208.75
2206,15329.0,35,5,1005.5
2207,15330.0,32,2,714.96
2208,15332.0,366,4,1661.06
2209,15333.0,208,1,1028.56
2210,15334.0,157,3,351.67
2211,15335.0,54,1,173.97
2212,15339.0,66,3,557.57
2213,15341.0,81,1,2020.52
2214,15342.0,116,2,391.76
2215,15343.0,87,1,364.5
2216,15344.0,1,5,476.58
2217,15345.0,35,2,367.69
2218,15346.0,333,1,252.42000000000002
2219,15347.0,366,1,201.60000000000002
2220,15348.0,72,1,158.04
2221,15349.0,158,2,473.81
2222,15350.0,373,1,115.65
2223,15351.0,12,10,1862.14
2224,15353.0,255,2,777.02
2225,15355.0,29,2,277.05
2226,15356.0,31,10,2766.5
2227,15358.0,5,28,8234.8
2228,15360.0,40,1,427.93
2229,15361.0,362,1,418.92
2230,15363.0,241,2,318.05
2231,15364.0,96,2,913.19
2232,15365.0,26,9,1330.45
2233,15366.0,75,2,602.51
2234,15367.0,57,5,1867.69
2235,15368.0,21,1,446.94000000000005
2236,15369.0,144,1,-1592.49
2237,15370.0,41,8,2360.55
2238,15372.0,137,1,2007.3999999999999
2239,15373.0,8,13,2213.11
2240,15374.0,129,1,168.0
2241,15376.0,40,3,1233.3600000000001
2242,15379.0,169,8,3631.8900000000003
2243,15380.0,9,6,1682.3600000000001
2244,15381.0,214,2,596.85
2245,15382.0,15,8,5927.86
2246,15384.0,170,3,635.76
2247,15385.0,40,1,316.88
2248,15386.0,186,1,394.14
2249,15388.0,270,1,140.54
2250,15389.0,172,1,500.0
2251,15392.0,5,5,1515.73
2252,15393.0,16,2,231.86
2253,15394.0,10,4,2183.54
2254,15395.0,326,1,107.45
2255,15396.0,113,1,288.18
2256,15397.0,290,1,94.0
2257,15398.0,16,3,1339.63
2258,15399.0,1,3,815.77
2259,15400.0,92,6,666.7
2260,15402.0,149,2,626.77
2261,15405.0,189,1,349.1
2262,15406.0,18,5,426.61
2263,15407.0,34,4,1056.44
2264,15408.0,264,1,267.18
2265,15410.0,84,9,3450.84
2266,15411.0,26,5,1346.38
2267,15412.0,171,1,190.53
2268,15414.0,10,3,774.9000000000001
2269,15415.0,313,1,572.8100000000001
2270,15416.0,65,5,3974.37
2271,15417.0,85,1,508.8
2272,15419.0,25,1,135.86
2273,15421.0,59,4,950.36
2274,15422.0,323,2,97.7
2275,15423.0,38,1,43.5
2276,15424.0,254,2,383.34
2277,15426.0,19,7,1429.9
2278,15427.0,33,3,1483.14
2279,15428.0,15,1,93.78
2280,15429.0,27,3,364.90000000000003
2281,15432.0,23,1,171.19
2282,15433.0,79,3,417.87
2283,15434.0,8,6,997.48
2284,15435.0,22,1,149.29
2285,15436.0,12,3,1122.53
2286,15437.0,262,1,200.16
2287,15438.0,131,1,156.57999999999998
2288,15440.0,55,3,383.68
2289,15442.0,249,1,594.0
2290,15443.0,2,8,3212.16
2291,15444.0,9,2,1418.26
2292,15445.0,264,1,113.5
2293,15447.0,331,1,155.17
2294,15448.0,313,1,494.64
2295,15449.0,26,5,971.22
2296,15450.0,30,1,429.84
2297,15452.0,30,3,538.73
2298,15453.0,2,7,1388.37
2299,15454.0,362,1,179.1
2300,15456.0,283,3,447.22
2301,15457.0,262,1,237.07
2302,15458.0,25,1,161.64
2303,15460.0,354,1,216.76
2304,15462.0,94,3,234.6
2305,15463.0,29,1,126.14
2306,15464.0,338,1,1048.85
2307,15465.0,20,23,6945.0199999999995
2308,15466.0,85,1,334.53
2309,15467.0,9,4,511.88
2310,15468.0,35,5,438.46
2311,15469.0,43,4,504.5
2312,15471.0,2,1,469.48
2313,15472.0,113,1,371.56
2314,15473.0,14,10,1465.2
2315,15475.0,77,1,454.10999999999996
2316,15478.0,40,2,1441.42
2317,15480.0,116,1,905.5
2318,15482.0,16,16,6568.72
2319,15483.0,161,4,233.81
2320,15484.0,1,5,3563.11
2321,15485.0,30,3,2575.0
2322,15488.0,93,1,91.32000000000001
2323,15489.0,23,4,1090.03
2324,15491.0,95,7,3090.85
2325,15492.0,28,2,659.4599999999999
2326,15493.0,33,7,1967.25
2327,15494.0,21,2,1299.23
2328,15497.0,18,3,1259.7
2329,15498.0,1,35,12396.46
2330,15500.0,8,4,1131.56
2331,15502.0,16,21,5541.46
2332,15503.0,363,1,147.09
2333,15504.0,81,1,52.83
2334,15505.0,53,7,3497.14
2335,15506.0,23,3,979.26
2336,15507.0,172,1,492.36
2337,15508.0,189,6,1000.27
2338,15510.0,331,1,250.0
2339,15511.0,12,5,909.23
2340,15512.0,156,2,121.0
2341,15513.0,31,22,14520.08
2342,15514.0,12,12,2963.19
2343,15516.0,45,3,62.43
2344,15517.0,233,1,267.03
2345,15518.0,64,13,1911.89
2346,15520.0,2,1,343.5
2347,15521.0,36,11,2574.65
2348,15522.0,33,2,398.84
2349,15523.0,84,1,412.01000000000005
2350,15524.0,25,1,440.0
2351,15525.0,2,4,811.02
2352,15526.0,33,2,148.44
2353,15527.0,19,10,2348.82
2354,15528.0,254,1,229.33
2355,15529.0,23,12,3967.78
2356,15530.0,22,4,1502.35
2357,15531.0,8,2,2007.44
2358,15532.0,25,6,1517.08
2359,15533.0,19,5,746.92
2360,15535.0,173,7,459.9
2361,15537.0,163,1,110.92
2362,15539.0,7,1,538.46
2363,15540.0,11,1,213.3
2364,15541.0,114,1,85.13000000000001
2365,15543.0,288,1,127.86
2366,15544.0,9,11,3542.51
2367,15545.0,54,2,292.71999999999997
2368,15547.0,7,14,4954.84
2369,15549.0,77,4,1655.76
2370,15550.0,4,4,575.63
2371,15551.0,37,1,436.06
2372,15552.0,217,1,90.12
2373,15553.0,60,1,437.23
2374,15554.0,278,1,217.2
2375,15555.0,12,20,4758.2
2376,15556.0,24,1,279.77
2377,15557.0,29,1,473.65000000000003
2378,15561.0,12,5,722.74
2379,15562.0,352,1,134.55
2380,15563.0,9,7,1319.69
2381,15565.0,50,2,173.16
2382,15567.0,19,1,186.01
2383,15568.0,3,3,758.29
2384,15569.0,104,5,1375.71
2385,15570.0,7,13,4109.97
2386,15571.0,12,4,650.4300000000001
2387,15572.0,5,7,2552.86
2388,15573.0,32,2,607.45
2389,15574.0,178,4,702.25
2390,15576.0,38,1,940.6700000000001
2391,15577.0,151,3,258.88
2392,15578.0,162,1,127.1
2393,15579.0,69,2,348.6
2394,15581.0,121,14,3429.9700000000003
2395,15582.0,25,3,682.9100000000001
2396,15584.0,24,5,722.61
2397,15585.0,177,1,455.3
2398,15587.0,50,4,913.6800000000001
2399,15589.0,253,4,456.58
2400,15590.0,289,1,-30.19
2401,15592.0,47,1,388.58
2402,15593.0,71,1,199.8
2403,15594.0,16,6,1767.53
2404,15596.0,101,9,1343.34
2405,15597.0,30,2,315.71999999999997
2406,15598.0,35,3,235.68
2407,15599.0,27,2,761.74
2408,15601.0,11,17,6745.36
2409,15602.0,8,14,1083.63
2410,15603.0,79,1,48.480000000000004
2411,15604.0,52,1,216.39
2412,15605.0,36,5,1198.23
2413,15606.0,57,11,2422.64
2414,15607.0,337,1,104.76
2415,15608.0,28,4,1093.68
2416,15609.0,183,2,270.03000000000003
2417,15610.0,52,1,112.46000000000001
2418,15611.0,10,15,1568.39
2419,15612.0,36,2,195.15
2420,15615.0,10,27,10360.04
2421,15618.0,33,5,747.031
2422,15619.0,11,1,336.40000000000003
2423,15620.0,50,6,1524.4
2424,15621.0,4,6,1158.77
2425,15622.0,3,16,3224.53
2426,15623.0,141,1,301.03
2427,15624.0,117,4,588.13
2428,15625.0,100,8,1504.56
2429,15626.0,75,2,675.8
2430,15628.0,5,10,2865.64
2431,15630.0,45,3,1180.4
2432,15632.0,16,10,3147.31
2433,15634.0,17,1,243.55
2434,15636.0,90,2,724.76
2435,15637.0,53,1,223.36
2436,15638.0,301,1,-94.0
2437,15639.0,134,1,425.32
2438,15640.0,4,17,12433.34
2439,15641.0,105,4,1887.2
2440,15643.0,179,6,647.4
2441,15644.0,166,4,813.0
2442,15645.0,19,1,612.01
2443,15646.0,158,4,425.14000000000004
2444,15648.0,204,4,599.9
2445,15649.0,336,2,816.0
2446,15651.0,37,3,646.3
2447,15652.0,91,1,337.74
2448,15653.0,93,2,877.4399999999999
2449,15654.0,9,2,922.53
2450,15655.0,233,2,511.32
2451,15656.0,45,4,748.5
2452,15657.0,23,1,30.0
2453,15658.0,190,8,958.9
2454,15659.0,44,1,306.45
2455,15660.0,25,11,1552.01
2456,15661.0,317,2,309.8
2457,15663.0,106,1,138.14
2458,15664.0,51,2,358.63
2459,15665.0,168,2,2242.01
2460,15667.0,40,1,301.32
2461,15668.0,218,1,76.32000000000001
2462,15669.0,40,5,677.69
2463,15670.0,297,1,173.05
2464,15671.0,19,10,2635.4900000000002
2465,15673.0,88,4,2881.02
2466,15674.0,73,8,1744.02
2467,15675.0,81,3,323.69
2468,15676.0,9,5,3324.09
2469,15677.0,49,1,657.23
2470,15678.0,53,1,352.7
2471,15679.0,24,4,781.28
2472,15680.0,9,3,1333.68
2473,15681.0,18,6,946.36
2474,15683.0,117,1,193.75
2475,15687.0,9,11,2981.5
2476,15689.0,120,2,254.1
2477,15690.0,4,2,239.76
2478,15691.0,252,1,136.8
2479,15692.0,28,1,191.04
2480,15694.0,1,15,6423.6
2481,15695.0,267,2,409.98
2482,15696.0,33,12,2644.46
2483,15699.0,18,1,309.65
2484,15700.0,172,3,664.03
2485,15701.0,2,4,1542.14
2486,15703.0,265,1,211.5
2487,15704.0,140,4,2293.62
2488,15705.0,201,1,143.1
2489,15706.0,60,7,1001.8100000000001
2490,15707.0,35,4,945.58
2491,15708.0,41,11,3329.7200000000003
2492,15709.0,284,1,133.25
2493,15712.0,9,5,1072.3600000000001
2494,15713.0,143,3,346.75
2495,15714.0,12,2,330.88
2496,15716.0,146,4,1118.81
2497,15717.0,234,1,150.3
2498,15719.0,33,14,5043.96
2499,15720.0,24,1,598.73
2500,15721.0,12,1,507.08
2501,15722.0,36,6,2181.21
2502,15723.0,365,1,203.1
2503,15724.0,201,3,212.3
2504,15725.0,15,1,415.25
2505,15727.0,17,7,5178.96
2506,15728.0,49,1,-134.8
2507,15729.0,198,2,62.0
2508,15730.0,66,4,1108.38
2509,15732.0,212,2,294.12
2510,15733.0,283,1,162.3
2511,15734.0,115,2,1339.45
2512,15737.0,15,12,1121.21
2513,15738.0,19,19,4788.77
2514,15739.0,66,1,449.12
2515,15740.0,49,1,154.88
2516,15743.0,16,4,784.46
2517,15744.0,78,1,34.8
2518,15745.0,9,6,1071.24
2519,15746.0,134,2,182.96
2520,15747.0,13,3,974.04
2521,15748.0,40,1,149.31
2522,15749.0,235,4,21535.9
2523,15750.0,3,9,2451.23
2524,15752.0,40,8,2628.93
2525,15753.0,305,1,79.2
2526,15754.0,51,4,455.67
2527,15755.0,1,8,2318.88
2528,15756.0,61,4,532.96
2529,15757.0,66,2,714.42
2530,15758.0,25,1,205.25
2531,15759.0,218,3,253.04
2532,15762.0,65,2,583.75
2533,15763.0,32,3,1048.67
2534,15764.0,81,10,3245.47
2535,15766.0,64,1,315.06
2536,15768.0,116,4,581.8299999999999
2537,15769.0,7,28,51823.72
2538,15773.0,6,1,635.6800000000001
2539,15774.0,69,1,270.8
2540,15775.0,245,1,104.9
2541,15776.0,133,1,241.62
2542,15777.0,241,5,1021.61
2543,15780.0,184,3,475.28000000000003
2544,15781.0,25,4,333.56
2545,15782.0,10,4,2593.94
2546,15783.0,11,1,246.3
2547,15785.0,30,8,2303.75
